<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;log parameters
6d98d1addce810689dac1580164233ec;GLO;SSP5-Base-2050;6d98d1addce810689dac1580164233ec;market for copper-rich materials;copper-rich materials;kilogram;25.852652417497097;0.20890822252941474;0.01844047744863226;5.279778624959848e-07;1.436427131153715e-07;0.00014106686503762803;0.9081441465585396;;;
598e39ea25e27da17a40d5574eb156b2;GLO;SSP5-Base-2050;598e39ea25e27da17a40d5574eb156b2;market for inverter, 2.5kW;inverter, 2.5kW;unit;149.19841487278333;1.4225492959564972;3.3338587406087834;2.2840077231638406e-06;2.0857357054874717e-06;0.0019106135957702183;16.96985076578579;;;
94e21726c4d74fec0a121481ec7a8de5;GLO;SSP5-Base-2050;94e21726c4d74fec0a121481ec7a8de5;market for maize silage, organic;maize silage, organic;kilogram;0.031332074210304414;4.1403034076179185e-05;0.0001138657710510811;7.344986064526586e-11;2.502360852064816e-09;5.5371702732391146e-08;0.002494077764777605;;;
617c133ea4ca61c2be1502415527c32e;GLO;SSP5-Base-2050;617c133ea4ca61c2be1502415527c32e;market for reeled raw silk hank;reeled raw silk hank;kilogram;973.0986456791159;0.43609165209300016;0.26964990577764325;4.287740890869306e-07;1.899819547101052e-06;0.0005923380925589773;7.586068696863288;;;
3f67014b8e14d9835fb8ebbdfb733ecc;GLO;SSP5-Base-2050;3f67014b8e14d9835fb8ebbdfb733ecc;market for disodium disulphite;disodium disulphite;kilogram;1.0328099886840585;0.004918808924221529;0.0019553035528764784;1.508462578885897e-08;1.2419527660332155e-08;9.308861136134039e-06;0.09129656640897976;;;
96f88a425f7ac0bf8dbbee8e454ecab8;GLO;SSP5-Base-2050;96f88a425f7ac0bf8dbbee8e454ecab8;market for rye grain, feed, organic;rye grain, feed, organic;kilogram;0.2702267651308515;0.0004933523356874534;0.0008801754413223238;1.0162208010135943e-09;2.1403626967467984e-08;2.595589481222125e-06;0.026355632436409177;;;
bc62c5330286e6df8bfbcf7d03502b2c;RoW;SSP5-Base-2050;bc62c5330286e6df8bfbcf7d03502b2c;market for NMC811 oxide;NMC811 oxide;kilogram;105.28406646318771;0.7600217550061766;1.434921339046031;1.8757478707372235e-06;1.1518054863048898e-07;7.732467949979571e-05;5.255956702259511;;;
a37c5cb5a0b59c20939157f6314e66b4;RoW;SSP5-Base-2050;a37c5cb5a0b59c20939157f6314e66b4;market for dimethylamine;dimethylamine;kilogram;0.8262193338430478;0.0014928166220722835;0.0039864184439820805;6.997346100875333e-09;1.1933218485750497e-08;5.111402467842286e-06;0.5339664885314759;;;
e8116896f1da1458c9d41ca5714e05bf;GLO;SSP5-Base-2050;e8116896f1da1458c9d41ca5714e05bf;market for olive;olive;kilogram;2.36612077929011;0.0005363981905607009;0.0011269147111191789;1.1038897376556133e-09;1.8981292490687182e-08;1.9982569449535495e-06;0.03670380314499069;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.\n\nThe time the reefer is in operation is calculated using different average speed of all the different modes of transport (train, lorry, ship, etc.). This parameter presents an additional time during which the reefer is in operation, but is not being transported; the time when the reefer is being transfered from one type of transport to another. ', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
a2b60fb6ee8411c4fda6cef9a54bb2e0;RoW;SSP5-Base-2050;a2b60fb6ee8411c4fda6cef9a54bb2e0;market for urea ammonium nitrate mix;urea ammonium nitrate mix;kilogram;0.9602335229758849;0.0009804000672541243;0.001562972534805379;2.939954070693932e-09;7.771405006977729e-09;3.585955079491354e-06;0.1486875291912128;;;
7117ee1820af4f8fb3a5b8a3da625d68;World;SSP5-Base-2050;7117ee1820af4f8fb3a5b8a3da625d68;market for steel, chromium steel 18/8;steel, chromium steel 18/8;kilogram;3.4613977336748984;0.015449430611510145;0.003351791157317188;3.185709791710798e-08;2.071124971184624e-08;4.2710196690128516e-05;0.3448206449297142;;;
f36892589470efa9b2e856c9e41a6fd7;GLO;SSP5-Base-2050;f36892589470efa9b2e856c9e41a6fd7;market for natural gas, vented;natural gas, vented;cubic meter;0.0;0.0;0.0;0.0;6.926155155341911e-08;1.9596539052821857e-05;0.3009999990463257;;;
f4fc6fc01ac1690b303a13fd31963273;GLO;SSP5-Base-2050;f4fc6fc01ac1690b303a13fd31963273;market for acrolein;acrolein;kilogram;0.5453578563737926;0.000574361518642669;0.007302355544614705;1.1412432624885086e-08;8.646524475258452e-09;3.7619365149071274e-06;0.5390848402009111;;;
71dc04279a586159024337504f7e4d5f;GLO;SSP5-Base-2050;71dc04279a586159024337504f7e4d5f;market for barium hydroxide;barium hydroxide;kilogram;1.8395816930019193;0.0017523377641475426;0.0026099857346044784;1.583619457371836e-08;1.244373963208281e-08;1.877648137447219e-05;0.1671227307443508;;;
6349a7ad374eb2a24b5a2fafbf08fc2d;RoW;SSP5-Base-2050;6349a7ad374eb2a24b5a2fafbf08fc2d;market for cement, CEM V/B;cement, CEM V/B;kilogram;0.20832316393005934;0.000462030447753932;0.0002870929067586015;9.790397893841639e-10;1.6933606200784052e-09;7.095557681659347e-07;0.017016616928447543;;;
0810326f53d2c4315c4c1eee2ba0f8d0;RoW;SSP5-Base-2050;0810326f53d2c4315c4c1eee2ba0f8d0;market for ethyl benzene;ethyl benzene;kilogram;0.5330589252364707;0.00047933353082573523;0.008876261814727844;4.263225095276508e-09;9.570136141410062e-09;4.5539431674972136e-06;0.6172475068026791;;;
14c93a6106e639bb246c06f0a84e2dc7;GLO;SSP5-Base-2050;14c93a6106e639bb246c06f0a84e2dc7;market for rare earth oxide concentrate, 50% REO;rare earth oxide concentrate, 50% REO;kilogram;0.985303245531949;0.2784562773999881;0.006819340054332823;1.106684580521375e-08;2.844036866787263e-08;1.5699584669021683e-05;1481.368250485822;;;
fbb0f24cb8a09b37b43d853dea138347;GLO;SSP5-Base-2050;fbb0f24cb8a09b37b43d853dea138347;market for lead;lead;kilogram;0.6913326825634708;0.034713899146533556;0.00851203634614282;8.484132260689235e-09;1.2270539693347833e-08;2.2603364141634408e-05;0.15106523693171725;;;
73fa4f2bb18548be0e00c1de8cd6a10f;GLO;SSP5-Base-2050;73fa4f2bb18548be0e00c1de8cd6a10f;market for brazing solder, cadmium free;brazing solder, cadmium free;kilogram;6.29462342910975;0.0282782027488512;0.033019270066408216;7.690095944815933e-08;1.3752360311171705e-07;0.00014393390144182034;0.569325681468032;;;
04583a14a8acc2843e9b6e5a90bf3ba0;GLO;SSP5-Base-2050;04583a14a8acc2843e9b6e5a90bf3ba0;market for liquid packaging board container;liquid packaging board container;kilogram;0.5666525726140368;0.013666373380993526;0.0035769800576956065;7.945558637225643e-09;2.079252652675788e-08;4.98831470998996e-06;0.2467376129657585;;;
4656577c28e886c5cf15a95f0022517b;GLO;SSP5-Base-2050;4656577c28e886c5cf15a95f0022517b;market for hexamethyldisilazane;hexamethyldisilazane;kilogram;2.250776189372129;0.005351069901975928;0.20502828682045413;3.0285214414756424e-08;2.4487428473911205e-08;1.1284350871086262e-05;0.6003083142059396;;;
de42c824f46fc684a70a53bccfdba6d0;GLO;SSP5-Base-2050;de42c824f46fc684a70a53bccfdba6d0;market for gallium, semiconductor-grade;gallium, semiconductor-grade;kilogram;104.54881019168569;0.23722400934737595;39.973974600482705;7.173639542197166e-07;6.09291739021757e-07;0.00026833098267510557;40.916650264732915;;;
2c7662b0579bc74a9f53b60445ba0feb;GLO;SSP5-Base-2050;2c7662b0579bc74a9f53b60445ba0feb;market for liquid crystal display, unmounted, mobile device;liquid crystal display, unmounted, mobile device;kilogram;52.4575029954282;1.139837410388012;1.2952181074118396;9.68884551262643e-07;3.4136098863313285e-07;0.00018762788014823375;5.208002616096833;;;
fdb1628c86b3f9b4fbee642fd4e6ceeb;RoW;SSP5-Base-2050;fdb1628c86b3f9b4fbee642fd4e6ceeb;market for formaldehyde;formaldehyde;kilogram;0.5211015353832098;0.000798786688739379;0.002266373682979489;2.9613103181620565e-09;4.147031359717526e-09;1.8055771439719567e-06;0.29405647888091513;;;
2ef0513b4dcd2fee2bd298f5e30fe0b6;GLO;SSP5-Base-2050;2ef0513b4dcd2fee2bd298f5e30fe0b6;market for ytterbium oxide;ytterbium oxide;kilogram;38.49727293548111;4.074864655942189;4.331829026951944;0.00037469167170797084;5.262683925343197e-07;0.00021401207849838728;14.762166602279347;;;
6cc7639016af711f8ff6673637f63b0b;GLO;SSP5-Base-2050;6cc7639016af711f8ff6673637f63b0b;market for maneb;maneb;kilogram;2.4888106965918606;0.008915515074302294;0.01409291707844131;3.352742311744975e-08;2.9006739225648587e-08;1.7982947815560075e-05;0.47601259387128136;;;
a29f34ab7b19835df8903c130656a426;GLO;SSP5-Base-2050;a29f34ab7b19835df8903c130656a426;market for sodium methoxide;sodium methoxide;kilogram;0.9883712603392281;0.006784628132077574;0.00199738358397846;1.5823340254572782e-08;5.649538245997404e-09;2.7201389422416746e-06;0.22038468333372674;;;
b94a53eea3e5b0f0e33b1ade4ec901f4;GLO;SSP5-Base-2050;b94a53eea3e5b0f0e33b1ade4ec901f4;market for transistor, surface-mounted;transistor, surface-mounted;kilogram;52.630151866454;0.7004885797475757;0.12106299445242423;1.8057351392067214e-06;9.051867094266173e-07;0.0007435546330387331;8.830213073891027;;;
9ab4e4fc0af0e3fa68272bf9d5e2bf37;GLO;SSP5-Base-2050;9ab4e4fc0af0e3fa68272bf9d5e2bf37;market for integrated circuit, logic type;integrated circuit, logic type;kilogram;227.29949880057393;8.353815641940784;1.2390688015001743;1.4318575366982825e-05;7.0860633841246426e-06;0.006179850367220299;77.93697780600405;;;
342baff30ae57e0573e84257026d5e2e;GLO;SSP5-Base-2050;342baff30ae57e0573e84257026d5e2e;market for polyvinylchloride, bulk polymerised;polyvinylchloride, bulk polymerised;kilogram;1.702194633116287;0.20507653640761545;0.03784487822274571;1.5747997805932333e-08;9.380836005001713e-09;4.430778678335652e-06;0.4314739384612173;;;
c52fd3aad9cb8921c70e21a0206414f6;GLO;SSP5-Base-2050;c52fd3aad9cb8921c70e21a0206414f6;market for carbon fibre reinforced plastic, injection moulded;carbon fibre reinforced plastic, injection moulded;kilogram;13.243437522576817;0.018035484966363577;2.228642015756555;4.5674069954531996e-07;3.025587099290612e-07;0.0001447984822408788;4.193141814496034;;;
0acfe7ce21776fc47624167459b5a5bd;GLO;SSP5-Base-2050;0acfe7ce21776fc47624167459b5a5bd;market for wind turbine, 4.5MW, onshore;wind turbine, 4.5MW, onshore;unit;53230710.82247053;15840.612640800247;12959.918275939717;0.017098536137490065;0.029115726099426368;22.761966053517057;395117.9167289386;;;
4515b897230bf5a672ab547a9b655c41;RoW;SSP5-Base-2050;4515b897230bf5a672ab547a9b655c41;market for cement, Portland;cement, Portland;kilogram;0.22761077597581958;0.00021120176659822365;0.0004176773847650286;1.125835577448226e-09;3.230596165801322e-09;1.2966349541742804e-06;0.02710928209565413;True;;
c37f51d47f6f5d1e8d6c8d1eb61d335c;GLO;SSP5-Base-2050;c37f51d47f6f5d1e8d6c8d1eb61d335c;market for synthetic rubber;synthetic rubber;kilogram;1.3338875947033517;0.020225622618696697;0.007757056640950926;1.5528568726279835e-08;1.2051024621838473e-08;5.716817108079551e-06;0.6644497636547809;;;
74a3370cdca748e28115aa91a34f81d9;GLO;SSP5-Base-2050;74a3370cdca748e28115aa91a34f81d9;market for amidosulfuron;amidosulfuron;kilogram;9.362653495609672;0.025205170447430023;2.6903165195179253;9.271063909968466e-08;1.504974921318784e-07;6.874576609807413e-05;1.1263845811735074;;;
ce3836ce533841646352e6e52e5aec46;RoW;SSP5-Base-2050;ce3836ce533841646352e6e52e5aec46;market for lime, packed;lime, packed;kilogram;0.09723126974993918;5.8611215076546754e-05;0.00013491941612032356;2.6920551625266533e-10;4.746725102589538e-10;2.2647885174553862e-07;0.004473489869111969;;;
ce9c73d41fe6b1646b49bb5e24dae619;RoW;SSP5-Base-2050;ce9c73d41fe6b1646b49bb5e24dae619;market for cement, CEM II/A;cement, CEM II/A;kilogram;0.20219778559325513;0.0001989793779922294;0.0003799139089203248;1.0233155967652672e-09;2.9233373938175875e-09;1.1765733238392136e-06;0.02454549868111345;True;;
696cad70162feb0eef148b4a807b168c;GLO;SSP5-Base-2050;696cad70162feb0eef148b4a807b168c;market for fuel cell, stack polymer electrolyte membrane, 2kW electrical, future;fuel cell, stack polymer electrolyte membrane, 2kW electrical, future;unit;115.62288694662804;0.16665372953300217;0.15254995355964185;6.287489671592768e-07;1.7515177932340216e-06;0.0015738425536729454;13.079412138781299;;;
e136e2ce2bbc1c5276cbfcbadb81f3f1;GLO;SSP5-Base-2050;e136e2ce2bbc1c5276cbfcbadb81f3f1;market for polystyrene foam slab;polystyrene foam slab;kilogram;0.8557843504545523;0.000504617792016824;0.0442190403054247;6.403214216074971e-09;1.5750012475634734e-08;6.675256050501093e-06;0.7382553086434994;;;
f770ed86e91a27cead5080d19cbcad57;GLO;SSP5-Base-2050;f770ed86e91a27cead5080d19cbcad57;market for magnesium-alloy, AZ91, diecast;magnesium-alloy, AZ91, diecast;kilogram;15.488249252365708;0.040501762971411136;0.04367002662013415;2.2580384828220714e-07;2.4111773797107756e-07;0.00018711660276228057;1.8533677032020048;;;
7ed77d4d0f84d19017e576d8237514af;GLO;SSP5-Base-2050;7ed77d4d0f84d19017e576d8237514af;market for radish;radish;kilogram;1.1779166112310095;0.001052376607946447;0.002536224689317899;5.999340364040893e-09;3.5445742650521246e-08;1.632157261823087e-05;0.23685249977602874;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
ba4d55aefa52572a7d58882ca0396318;GLO;SSP5-Base-2050;ba4d55aefa52572a7d58882ca0396318;market for battery separator;battery separator;kilogram;3.726287521168133;0.07056758222086093;0.021506409074689495;3.7818181139986363e-07;9.138417076361046e-08;3.97699295252592e-05;1.6211365600276517;;;
cc7be918b9ef665aa798a38ab594d7ac;GLO;SSP5-Base-2050;cc7be918b9ef665aa798a38ab594d7ac;market for fibre, jute;fibre, jute;kilogram;5.1895982086831385;0.0004818711413169995;0.0010178856157225598;1.8276444997801783e-09;2.7637183007854093e-08;2.73467438476738e-06;0.04067991387335872;;;
a21a8797c3530c968b313a6656c9481f;GLO;SSP5-Base-2050;a21a8797c3530c968b313a6656c9481f;market for base oil;base oil;kilogram;0.1497800666841161;0.0003071111424538068;0.015543091642958005;8.450744235702084e-10;6.813820887852695e-09;3.119960037938828e-06;0.6470444707229617;;;
2821656c3221414f251abb22cfdd098f;GLO;SSP5-Base-2050;2821656c3221414f251abb22cfdd098f;market for heat and power co-generation unit, 200kW electrical, diesel SCR, components for heat only;heat and power co-generation unit, 200kW electrical, diesel SCR, components for heat only;unit;11776.566973088302;149.0960328698799;28.653741709679785;0.00010137494770868157;7.886642703458705e-05;0.07372887574296307;1874.645014395975;;;
253c2a33c1fc5a2548ed3a1e32aa9a8c;GLO;SSP5-Base-2050;253c2a33c1fc5a2548ed3a1e32aa9a8c;market for maleic unsaturated polyester resin;maleic unsaturated polyester resin;kilogram;1.4702152937168762;0.003378037282286527;0.008970250684629014;1.4288818869238475e-08;1.4068658684650066e-08;6.507565003178911e-06;0.6855461353311669;;;
24e26531d5f313f55a4923ddf4ce7f12;RoW;SSP5-Base-2050;24e26531d5f313f55a4923ddf4ce7f12;market for cobalt sulfate;cobalt sulfate;kilogram;199.76198469060665;1.6457964236245002;9.098311647075949;4.074072069716583e-06;1.5313421781945233e-07;0.00011237818607489681;4.718714941687569;;;
14ff2382cafb9e0c715a810d9577df77;GLO;SSP5-Base-2050;14ff2382cafb9e0c715a810d9577df77;market for wood preservative, organic, indoor use, dry;wood preservative, organic, indoor use, dry;kilogram;0.8672106315221813;0.0006836398346081995;0.0025945146457913553;2.2724088226322543e-09;5.091360354967753e-09;2.6460911999997266e-06;0.5466495325904317;;;
d8d93682cc7206e6b2dd78c614fa9233;GLO;SSP5-Base-2050;d8d93682cc7206e6b2dd78c614fa9233;market for steam generation system, solar tower power plant, 20 MW;steam generation system, solar tower power plant, 20 MW;unit;1581573.2757017969;4965.745935154789;3363.504572657721;0.005359604613803751;0.0033155813040521977;3.3706074475972465;64569.79810667479;;;
052eca926bd9d9041df3b9325e33e8b7;GLO;SSP5-Base-2050;052eca926bd9d9041df3b9325e33e8b7;market for molybdenum trioxide;molybdenum trioxide;kilogram;7.365478698447756;0.014861647958068816;0.007019824667703034;6.089675241525865e-08;2.000391476623663e-07;0.00020975829907559046;1.90152725710684;;;
fa7984b75011b60d4976e9a486e70f4b;GLO;SSP5-Base-2050;fa7984b75011b60d4976e9a486e70f4b;market for oat grain, feed;oat grain, feed;kilogram;0.3853048963276093;0.0005355877840598079;0.0010613412457023612;1.8236126657160897e-09;3.238234061907091e-08;1.6890286130236057e-06;0.037623880328254145;;;
d39f1efa85b7833e0e2ec301c6ac52dd;GLO;SSP5-Base-2050;d39f1efa85b7833e0e2ec301c6ac52dd;market for morpholine;morpholine;kilogram;1.6810659994598727;0.002384473160353023;0.011668627418996345;4.762613794264354e-08;3.491055325323134e-08;1.5206434249293962e-05;1.0014464191184191;;;
dcce44b00e01b93501556133635adbe4;GLO;SSP5-Base-2050;dcce44b00e01b93501556133635adbe4;market for bromoxynil;bromoxynil;kilogram;8.404153483318062;0.012211989420315768;0.011141105420568493;5.560494156794718e-08;3.864755044137699e-08;2.2502311288506106e-05;0.773794852567242;;;
0f23c62795fba0e3169d798d7048a26f;GLO;SSP5-Base-2050;0f23c62795fba0e3169d798d7048a26f;market for molybdenum;molybdenum;kilogram;12.40011082102729;0.13579267276519089;0.01235824587575551;1.353160883838313e-07;3.27376585906362e-07;0.00034214181913025144;3.2356522251654263;;;
2a3f8bc52f4ebd84542dbdd5fa5c9dab;GLO;SSP5-Base-2050;2a3f8bc52f4ebd84542dbdd5fa5c9dab;market for transformer, high voltage use;transformer, high voltage use;kilogram;4.6413443149824225;0.017004501416658244;0.022893963215049384;4.124367680709905e-08;4.07213650025688e-08;7.982269535567153e-05;0.5996206186652997;;;
49e7e29fe8d585e2827bf8eb8b4ac221;GLO;SSP5-Base-2050;49e7e29fe8d585e2827bf8eb8b4ac221;market for neutralising agent, sodium hydroxide-equivalent;neutralising agent, sodium hydroxide-equivalent;kilogram;0.8911808867371341;0.008267409270398353;0.0008601521322772513;1.657756354975274e-08;4.010878971624367e-09;2.0452498162644625e-06;0.07372240492194411;;;
f7246260eab45ab3c87506e982b1e3e8;GLO;SSP5-Base-2050;f7246260eab45ab3c87506e982b1e3e8;market for isophthalic acid based unsaturated polyester resin;isophthalic acid based unsaturated polyester resin;kilogram;1.6466107979876436;0.00889992529224529;0.009189505592760553;1.6140104579200836e-08;1.4472476187665222e-08;6.772449577342105e-06;0.6880887063076083;;;
3a6586952eff793738eef72743703e90;RoW;SSP5-Base-2050;3a6586952eff793738eef72743703e90;market for fatty acid methyl ester;fatty acid methyl ester;kilogram;0.6900585898288114;0.0012771133893978671;0.0017987131189438998;3.1462746056722152e-09;5.595346675512734e-08;6.419623171640454e-06;0.0946504815788907;;;
b4e78bd248981d0ec9d66be0cc477743;RoW;SSP5-Base-2050;b4e78bd248981d0ec9d66be0cc477743;market for nylon 6, glass-filled;nylon 6, glass-filled;kilogram;0.6138362993745446;0.0002319828409404536;0.07908587851225693;3.8510199041993315e-10;2.942920032947754e-08;1.333462802497683e-05;0.7557011621946769;;;
2ec10b1b64e70e51c42f3cadf61b7271;RoW;SSP5-Base-2050;2ec10b1b64e70e51c42f3cadf61b7271;market for sodium hypochlorite, without water, in 15% solution state;sodium hypochlorite, without water, in 15% solution state;kilogram;1.7208005301660356;0.017219312910650538;0.0018335605697568555;3.559484286770241e-08;8.246372951443173e-09;4.234320245497855e-06;0.15781863957539669;;;
61164b8b167073e6a282986cd7e670f2;GLO;SSP5-Base-2050;61164b8b167073e6a282986cd7e670f2;market for methanol;methanol;kilogram;0.13293951322637027;0.0005026745939055129;0.0018516230061850069;9.170926675965967e-10;2.7354997950506627e-09;1.0852405198528962e-06;0.27002948611817823;;;
94a5c543e7175166ce36e3daefea8e72;GLO;SSP5-Base-2050;94a5c543e7175166ce36e3daefea8e72;market for lithium sulfate;lithium sulfate;kilogram;17.221224886731626;0.056613179601956304;0.0059218334649002394;2.234340901602037e-08;2.0121267213908226e-08;1.1386245061165072e-05;2.5847834822191156;;;
